OSHPD_ID,FAC_NO,FAC_NAME,FAC_STR_ADDR,FAC_CITY,FAC_ZIP,FAC_OPERATED_THIS_YR,FAC_OP_PER_BEGIN_DT,FAC_OP_PER_END_DT,FAC_PAR_CORP_NAME,LICENSE_NO,LICENSE_EFF_DATE,LICENSE_EXP_DATE,LICENSE_STATUS,FACILITY_LEVEL,TRAUMA_CTR,TEACH_HOSP,TEACH_RURAL,LONGITUDE,LATITUDE,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LA_COUNTY_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LIC_CAT,LICEE_TOC,PRIN_SERVICE_TYPE,MED_SURG_LIC_BEDS,PERINATAL_LIC_BEDS,ped_LIC_BEDS,IC_LIC_BEDS,CORONARY_CARE_LIC_BEDS,resp_CARE_LIC_BEDS,BURN_LIC_BEDS,IC_NEWBORN_LIC_BEDS,REHAB_CTR_LIC_BEDS,GAC_SUBTOT_LIC_BEDS,chemdep_RECOVERY_LIC_BEDS,psych_LIC_BEDS,SN_LIC_BEDS,interc_LIC_BEDS,ic_DEV_DIS_LIC_BEDS,TOT_LIC_BEDS,GAC_CDRS_LIC_BEDS,ACUTE_PSYCH_LIC_BEDS,NEWBORN_NURSERY_BASSINETS,GEN_ACUTE_CARE_SN_SWING_BEDS,psych_PATS_LOCKED_ON_1231,psych_PATS_OPEN_ON_1231,psych_PATS_TOT_BY_UNIT_ON_1231,psych_PATS_0_TO_17_ON_1231,psych_PATS_18_TO_64_ON_1231,psych_PATS_65_AND_UP_ON_1231,psych_PATS_TOT_BY_AGE_ON_1231,psych_PATS_MED_TRAD_ON_1231,psych_PATS_MED_mc_ON_1231,psych_PATS_MED_CAL_TRAD_ON_1231,psych_PATS_MED_CAL_mc_ON_1231,psych_PATS_COUNTY_INDIGENT_PROG,psych_PATS_3RD_PARTIES_TRAD,psych_PATS_3RD_PARTIES_mc,psych_PATS_SHORT_DOYLE,psych_PATS_OTHER_INDIGENT,psych_PATS_OTHER_PAYERS,psych_PATS_TOT_BY_PAYOR,SHORT_DOYLE_svcs_OFFERED,INPATIENT_HOSPICE_PROG_OFFERED,BED_CLASS_GEN_ACUTE_CARE_SERVICE,BED_CLASS_SN_HOSPICE_SERVICE,BED_CLASS_IC_HOSPICE_SERVICE,ip_pal_CARE_PROG_OFFERED,op_pal_CARE_SERV_OFFERED,MED_SURG_LIC_BED_DAYS,PERINATAL_LIC_BED_DAYS,ped_LIC_BED_DAYS,IC_LIC_BED_DAYS,CORONARY_CARE_LIC_BED_DAYS,resp_CARE_LIC_BED_DAYS,BURN_LIC_BED_DAYS,IC_NEWBORN_LIC_BED_DAYS,REHAB_CTR_LIC_BED_DAYS,GAC_SUBTOT_LIC_BED_DAYS,chemdep_RECOVERY_LIC_BED_DAYS,psych_LIC_BED_DAYS,SN_LIC_BED_DAYS,interc_LIC_BED_DAYS,ic_DEV_DIS_LIC_BED_DAYS,TOT_LIC_BED_DAYS,MED_SURG_DISCHARGES,PERINATAL_DISCHARGES,ped_DISCHARGES,IC_DISCHARGES,CORONARY_CARE_DISCHARGES,resp_CARE_DISCHARGES,BURN_DISCHARGES,IC_NEWBORN_DISCHARGES,REHAB_CTR_DISCHARGES,GAC_SUBTOT_DISCHARGES,chemdep_RECOVERY_DISCHARGES,psych_DISCHARGES,SN_DISCHARGES,interc_DISCHARGES,ic_DEV_DIS_DISCHARGES,TOT_DISCHARGES,GAC_CDRS_DISCHARGES,ACUTE_PSYCH_DISCHARGES,NEWBORN_NURSERY_INFANTS,IC_INTRA_TRANSFERS,CORONARY_CARE_INTRA_TRANSFERS,resp_CARE_INTRA_TRANSFERS,BURN_INTRA_TRANSFERS,IC_NEWBORN_INTRA_TRANSFERS,SN_INTRA_TRANSFERS,MED_SURG_CEN_DAYS,PERINATAL_CEN_DAYS,ped_CEN_DAYS,IC_CEN_DAYS,CORONARY_CARE_CEN_DAYS,resp_CARE_CEN_DAYS,BURN_CEN_DAYS,IC_NEWBORN_CEN_DAYS,REHAB_CTR_CEN_DAYS,GAC_SUBTOT_CEN_DAYS,chemdep_RECOV_CEN_DAYS,psych_CEN_DAYS,SN_CEN_DAYS,interc_CEN_DAYS,ic_DEV_DIS_CEN_DAYS,TOT_CEN_DAYS,GAC_CDRS_CEN_DAYS,ACUTE_PSYCH_CEN_DAYS,NEWBORN_NURSERY_CEN_DAYS,MED_SURG_ALOS_CY,PERINATAL_ALOS_CY,ped_ALOS_CY,IC_ALOS_CY,CORONARY_CARE_ALOS_CY,resp_CARE_ALOS_CY,BURN_ALOS_CY,IC_NEWBORN_ALOS_CY,REHAB_CTR_ALOS_CY,GAC_SUBTOT_ALOS_CY,chemdep_RECOV_ALOS_CY,psych_ALOS_CY,SN_ALOS_CY,interc_ALOS_CY,ic_DEV_DIS_ALOS_CY,TOT_ALOS_CY,GAC_CDRS_ALOS_CY,ACUTE_PSYCH_CDRS_ALOS_CY,MED_SURG_ALOS_PY,PERINATAL_ALOS_PY,ped_ALOS_PY,IC_ALOS_PY,CORONARY_CARE_ALOS_PY,resp_CARE_ALOS_PY,BURN_ALOS_PY,IC_NEWBORN_ALOS_PY,REHAB_CTR_ALOS_PY,GAC_SUBTOT_ALOS_PY,chemdep_RECOV_ALOS_PY,psych_ALOS_PY,SN_ALOS_PY,interc_ALOS_PY,ic_DEV_DIS_ALOS_PY,TOT_ALOS_PY,GAC_CDRS_ALOS_PY,ACUTE_PSYCH_CDRS_ALOS_PY,EMSA_TRAUMA_DESIGNATION,LIC_ED_LEV_BEGIN,EMS_VISITS_NON_URGENT_TOT,EMS_VISITS_URGENT_TOT,EMS_VISITS_MODERATE_TOT,EMS_VISITS_SEVERE_TOT,EMS_VISITS_CRITICAL_TOT,EMS_visits_tot,ed_STATIONS_ON_1231,NON_EMER_VISITS_IN_ed,lwobs,ed_AMBULANCE_div_HOURS,ed_HR_div_JAN,ed_HR_div_FEB,ed_HR_div_MAR,ed_HR_div_APR,ed_HR_div_MAY,ed_HR_div_JUN,ed_HR_div_JUL,ed_HR_div_AUG,ed_HR_div_SEP,ed_HR_div_OCT,ed_HR_div_NOV,ed_HR_div_DEC,ed_HR_div_TOT,EMSA_TRAUMA_DESIGNATION_ped,LIC_ED_LEV_END,EMS_VISITS_NON_URGENT_ADMITTED,EMS_VISITS_URGENT_ADMITTED,EMS_VISITS_MODERATE_ADMITTED,EMS_VISITS_SEVERE_ADMITTED,EMS_VISITS_CRITICAL_ADMITTED,ADMITTED_FROM_ed_TOT,ER_TRAFFIC_TOT,INPATIENT_SURG_OPER,OUTPATIENT_SURG_OPER,INPAT_OPER_RM,OUTPAT_OPER_RM,INPAT_OUTPAT_OPER_RM,OPER_RM_TOT,OFFER_AMBULATORY_SURG_PROG,LIVE_BIRTHS_TOT,LIVE_BIRTHS_LT_2500GM,LIVE_BIRTHS_LT_1500GM,OFFER_ALTERNATE_BIRTH_PROG,LIVE_BIRTHS_IN_alt_SETTING,LIVE_BIRTHS_C_SECTION,LIC_CARDIOLOGY_cardio_SURG_svcs,cardio_OPER_RM,cardio_SURG_OPER_ped_BYPASS_USED,CARDIO_SURG_OPER_ADLT_BYPASSUSED,cardio_SURG_OPER_BYPASS_USED_TOT,cabg_SURG,card_cath_LAB_RM,CARD_CATH_PED_IP_DIAG_VST,CARD_CATH_PED_OP_DIAG_VST,card_cath_ADLT_IP_DIAG_VISITS,card_cath_ADLT_oP_DIAG_VISITS,card_cath_DIAG_VISITS_TOT,DIAG_card_CATH_PROC,MYOCARDIAL_BIOPSY,PERM_PACEMAKER_IMPLANT,OTH_PERM_PACEMAKER_PROC,IMPLANABLE_CARDIO_DEFIB_implant,OTH_PROCEDURES,PCI_WITH_STENT,PCI_WO_STENT,ATHERECTOMY,THROMBOLYTIC_AGENTS,PTBV,DIAG_ELECTROPHYSIOLOGY_EP,cath_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_ins,cath_BASED_vent_ASSIST_dev_ins,ALL_OTHER_cath_PROC,cath_PROC_TOT,INPATIENT_SURG_OPER_RM_MINS,OUTPATIENT_SURG_OPER_RM_MINS,cardio_SURG_OPER_ped_NOBYPASS,cardio_SURG_OPER_ADULT_NOBYPASS,cardio_SURG_OPER_NOBYPASS_TOT,CARD_CATH_PED_IP_THER_VST,CARD_CATH_PED_OP_THER_VST,card_cath_ADULT_IP_THER_VIS,card_cath_ADULT_OUTPAT_THER_VIS,card_cath_THER_VIS_TOT,INPATIENT_AVG_PER_SURGERY,OUTPATIENT_AVG_PER_SURGERY,FAC_ACQUIRE_EQUIP_OVER_500K,resp_stat,MSSA_DESIGNATION,MSSA_NAME,Include_State_hospital,ALTERNATE_SETTING_LDRP1,ALTERNATE_SETTING_LDR1,ED_AMBULANCE_DIV_HOURS1,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_TOT,CRIT_TOT,UNK_ACUITY_NOT_ADM,UNK_ACUITY_ADM,UNKNOWN_SEV
106104089,106104089,EXODUS PSYCHIATRIC HEALTH FACILITY FRESNO,4411 E. KINGS CANYON ROAD,FRESNO,93702,Yes,01/01/2020,12/31/2020,"Exodus Recovery, Inc.",M20016059,01/02/2018,01/01/2020,Open,Parent Facility,,No,No,-119.751620,36.735960,District 31,District 14,District 16,06019002702,35d,,09 - Central,Fresno,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,,0,16,0,0,0,16,0,0,,,19,0,19,0,19,0,19,0,0,19,0,0,0,0,0,0,0,19,,,,,,,No,0,0,0,0,0,0,0,0,0,,0,5856,0,0,0,5856,,,,,,,,,,,,201,,,,201,,,,,,,,,,,,,,,,,,,,,6537,,,,6537,,,,,,,,,,,,,,,32.5,,,,32.5,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.3,0.0,0.0,0.0,20.3,0.0,0.0,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Respondent,Urban,Fresno East Central,No,,,,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106105029,106105029,FRESNO HEART AND SURGICAL HOSPITAL,15 E. AUDUBON DR.,FRESNO,93720,Yes,01/01/2020,12/31/2020,Fresno Community Hospital and Medical Center,040000096,11/07/2020,03/01/2021,Open,Consolidated Facility,,No,No,-119.788856,36.860919,District 23,District 8,District 22,06019004408,35a,,09 - Central,Fresno,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,48,0,0,0,9,0,0,0,0,57,0,0,0,0,0,57,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,Yes,Yes,17568,0,0,0,3294,0,0,0,0,20862,0,0,0,0,0,20862,3251,,,,130,,,,,3381,,,,,,3381,,,,,723,,,,,10124,,,,2159,,,,,12283,,,,,,12283,,,,3.1,,,,2.5,,,,,3.6,,,,,,3.6,,,3.2,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,3.7,0.0,0.0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2584,566,,,5,5,,,,,,,,Cardiovascular Surgery Services,5,,190,190,354,3,,,364,1647,2011,1379,,163,81,98,64,435,22,41,,1,525,372,1128,138,,1,7,1037,5492,424809,54702,,293,293,,,561,1363,1924,164.4,96.6,,Respondent,Urban,Fresno Northwest,No,,,,50 - 99,Non-Profit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106105051,106105051,DEPARTMENT OF STATE HOSPITAL - COALINGA,24511 WEST JAYNE AVENUE,COALINGA,93210,Yes,01/01/2020,12/31/2020,State of California - Department of State Hospitals,550000061,11/25/2020,11/24/2021,Open,Parent Facility,,No,No,-120.237238,36.137240,District 31,District 12,District 21,06019007901,27,,09 - Central,Fresno,Acute Psychiatric Hospital,State,Psychiatric,0,0,0,0,0,0,0,0,0,,0,50,0,1450,0,1500,0,0,0,,26,0,26,0,11,15,26,3,0,0,0,0,0,0,0,0,23,26,Yes,,,,,,No,0,0,0,0,0,0,0,0,0,,0,18300,0,530700,0,549000,0,0,0,0,0,0,0,0,0,,0,17,0,115,0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,11575,0,461842,0,473417,0,0,0,,,,,,,,,,,,680.9,,"4,016.0",,"3,586.5",,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.6,0.0,"3,006.0",0.0,"2,794.7",0.0,0.0,,Basic,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,,,Basic,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,Respondent,Rural,Coalinga,Yes,,,,500+,State,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106105125,106105125,CENTRAL STAR PSYCHIATRIC HEALTH FACILITY,"4411 E. KINGS CANYON ROAD, SUITE 319",FRESNO,93702,Yes,01/01/2020,12/31/2020,Star Behavioral Health Group Holding Company,M20016058,04/18/2019,04/17/2021,Open,Parent Facility,,No,No,-119.751620,36.735960,District 31,District 14,District 16,06019002702,35d,,09 - Central,Fresno,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,,0,16,0,0,0,16,0,0,,,14,,14,14,,,14,,,10,,,,,,,4,14,Yes,,,,,,No,0,0,0,0,0,0,0,0,0,,0,5856,0,0,0,5856,,,,,,,,,,,,668,,,,668,,,,,,,,,,,,,,,,,,,,,4561,,,,4561,,,,,,,,,,,,,,,6.8,,,,6.8,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9,0.0,0.0,0.0,5.9,0.0,0.0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Respondent,Urban,Fresno East Central,No,,,,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106110889,106110889,GLENN MEDICAL CENTER,1133 WEST SYCAMORE STREET,WILLOWS,95988,Yes,01/01/2020,12/31/2020,"Glenn Medical Center, Inc.",230000018,11/01/2020,10/31/2021,Open,Parent Facility,,No,Yes,-122.207910,39.520550,District 3,District 4,District 3,06021010400,37,,01 - Northern California,Glenn,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,47,0,0,0,0,0,0,0,0,47,0,0,0,0,0,47,0,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,No,17202,0,0,0,0,0,0,0,0,17202,0,0,0,0,0,17202,88,,,,,,,,,88,,,,,,88,,,,,,,,,,349,,,,,,,,,349,,,,,,349,,,,4.0,,,,,,,,,4.0,,,,,,4.0,,,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,3.2,0.0,0.0,,Standby,6,933,2364,1314,704,5321,5,,36,Yes,,,,,,,,,,,,336,336,,Standby,0,0,1,5,49,55,5376,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,Respondent,Frontier,Artois/Elk Creek/Glenn/Grindstone Indian Rancheria/Willows,No,,,1,1 - 49,Non-Profit,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5376,6,933,2365,1319,753,0,0,0
106120981,106120981,"GENERAL HOSPITAL, THE",2200 HARRISON AVENUE,EUREKA,95501,Yes,01/01/2020,12/31/2020,,110000075,11/01/2020,02/09/2021,Open,Consolidated Facility,,No,No,-124.139790,40.787430,District 2,District 2,District 2,06023000600,39,,01 - Northern California,Humboldt,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,0,0,0,0,0,0,0,0,15,15,0,0,0,0,0,15,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,No,0,0,0,0,0,0,0,0,5490,5490,0,0,0,0,0,5490,,,,,,,,,277,277,,,,,,277,,,,,,,,,,,,,,,,,,3024,3024,,,,,,3024,,,,,,,,,,,,10.9,10.9,,,,,,10.9,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.2,0.0,11.2,0.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Respondent,Rural,Arcata/Eureka,No,,,,1 - 49,Non-Profit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106121002,106121002,MAD RIVER COMMUNITY HOSPITAL,3800 JANES ROAD,ARCATA,95521,Yes,01/01/2020,12/31/2020,American Hospital Management Corporation,110000031,11/01/2020,10/31/2021,Open,Parent Facility,Level IV,No,No,-124.090380,40.903510,District 2,District 2,District 2,06023001101,39,,01 - Northern California,Humboldt,General Acute Care Hospital,Investor - Corporation,General Medical / Surgical,62,10,0,6,0,0,0,0,0,78,0,0,0,0,0,78,0,0,,10,,,,,,,,,,,,,,,,,,,,,,,,,No,22692,3660,0,2196,0,0,0,0,0,28548,0,0,0,0,0,28548,828,541,,118,,,,,,1487,,,,,,1487,,,514,221,,,,,,3944,1074,,971,,,,,,5989,,,,,,5989,,,819,4.8,2.0,,2.9,,,,,,4.0,,,,,,4.0,,,4.7,2.1,0.0,2.4,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Level IV,Basic,1310,1647,8050,5307,849,17163,7,0,707,No,,,,,,,,,,,,,,,Basic,0,0,1,888,207,1096,18259,637,823,,,3,3,,514,9,1,,,109,Cardiac Catheterization Only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63865,46014,,,,,,,,,100.3,55.9,,Respondent,Rural,Arcata/Eureka,No,,,,50 - 99,Investor,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,18259,0,1310,1647,8051,6195,1056,0,0,0
106121031,106121031,JEROLD PHELPS COMMUNITY HOSPITAL,733 CEDAR STREET,GARBERVILLE,95542,Yes,01/01/2020,12/31/2020,SOUTHERN HUMBOLDT HEALTHCARE DISTRICT,110000052,04/01/2020,03/31/2021,Open,Parent Facility,,No,Yes,-123.792860,40.101950,District 2,District 2,District 2,06023011600,44,,01 - Northern California,Humboldt,General Acute Care Hospital,District,Other,9,0,0,0,0,0,0,0,0,9,0,0,8,0,0,17,0,0,0,8,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,No,3294,0,0,0,0,0,0,0,0,3294,0,0,2928,0,0,6222,64,0,0,0,0,0,0,0,0,64,0,0,5,0,0,69,0,0,0,0,0,0,0,0,0,1001,0,0,0,0,0,0,0,0,1001,0,0,2766,0,0,3767,0,0,0,15.6,,,,,,,,,15.6,,,553.2,,,54.6,,,15.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,943.3,0.0,0.0,46.6,0.0,0.0,,Standby,550,1191,477,110,48,2376,2,308,45,No,0,0,0,0,0,0,0,0,0,0,0,0,,,Standby,3,9,8,5,2,27,2403,0,0,0,0,0,,,,,,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,Respondent,Frontier,Garberville/Redway,No,,,,1 - 49,District,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2403,553,1200,485,115,50,0,0,0
106121051,106121051,REDWOOD MEMORIAL HOSPITAL,3300 RENNER DRIVE,FORTUNA,95540,Yes,01/01/2020,12/31/2020,St. Joseph Health,110000173,11/01/2019,02/09/2021,Open,Parent Facility,,No,Yes,-124.135490,40.582670,District 2,District 2,District 2,06023010901,42,,01 - Northern California,Humboldt,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,23,8,0,4,0,0,0,0,0,35,0,0,0,0,0,35,0,0,8,10,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,Yes,8418,2928,0,1464,0,0,0,0,0,12810,0,0,0,0,0,12810,516,209,,121,,,,,,846,,,,,,846,,,212,164,,,,,,2840,452,,980,,,,,,4272,,,,,,4272,,,306,5.5,2.2,,3.4,,,,,,5.0,,,,,,5.0,,,4.0,2.1,0.0,3.9,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,3.8,0.0,0.0,,Basic,421,483,3251,2701,2751,9607,8,0,429,No,,,,,,,,,,,,,,,Basic,0,0,1,3,546,550,10157,176,1096,,,3,3,Yes,243,9,1,,0,59,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,27098,108275,0,0,,0,0,0,0,,154.0,98.8,,Respondent,Rural,Ferndale/Fortuna/Rio Dell/Scotia,No,,,,1 - 49,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10157,421,483,3252,2704,3297,0,0,0
106121080,106121080,ST. JOSEPH HOSPITAL - EUREKA,2700 DOLBEER STREET,EUREKA,95501,Yes,01/01/2020,12/31/2020,St. Joseph Health,110000075,11/01/2020,02/09/2021,Open,Parent Facility,Level III,No,No,-124.142160,40.783200,District 2,District 2,District 2,06023000600,39,,01 - Northern California,Humboldt,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,102,11,0,16,4,0,0,5,0,138,0,0,0,0,0,138,0,0,14,0,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,37332,4026,0,5856,1464,0,0,1830,0,50508,0,0,0,0,0,50508,5136,524,,293,,,,74,,6027,,,,,,6027,0,0,455,911,,,,34,,27748,1140,,3537,,,,582,,33007,,,,,,33007,,,751,5.4,2.2,,2.9,,,,5.4,,5.5,,,,,,5.5,,,5.0,2.5,0.0,1.6,0.0,0.0,0.0,3.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,Level III,Basic,868,853,6615,6207,7918,22461,20,0,1726,No,,,,,,,,,,,,,,,Basic,7,1,22,61,4582,4673,27134,2019,4482,0,0,16,16,Yes,483,32,3,,,74,Cardiovascular Surgery Services,2,0,0,,0,2,0,0,426,713,1139,603,0,91,37,29,13,236,18,4,0,0,0,0,536,838,1,4,0,40,2450,274405,437205,0,0,,0,0,589,722,1311,135.9,97.5,,Respondent,Rural,Arcata/Eureka,No,,,,100 - 149,Non-Profit,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,27134,0,0,875,854,6637,6268,12500,0,0,0
106124004,106124004,SEMPERVIRENS P.H.F.,720 WOOD STREET,EUREKA,95501,Yes,01/01/2020,12/31/2020,,M01016003,02/01/2018,01/31/2020,Open,Parent Facility,,No,No,-124.161260,40.781090,District 2,District 2,District 2,06023000600,39,,01 - Northern California,Humboldt,Psychiatric Health Facility,City or County,Psychiatric,0,0,0,0,0,0,0,0,0,,0,16,0,0,0,16,0,0,,,10,0,10,0,10,0,10,3,,,,,1,,6,,,10,Yes,,,,,,No,0,0,0,0,0,0,0,0,0,,0,5856,0,0,0,5856,,,,,,,,,,,,478,,,,478,,,,,,,,,,,,,,,,,,,,,4933,,,,4933,,,,,,,,,,,,,,,10.3,,,,10.3,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3,0.0,0.0,0.0,7.3,0.0,0.0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Respondent,Rural,Arcata/Eureka,No,,,,1 - 49,City or County,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106130699,106130699,EL CENTRO REGIONAL MEDICAL CENTER,1415 ROSS AVENUE,EL CENTRO,92243,Yes,01/01/2020,12/31/2020,,090000004,06/30/2020,06/29/2021,Open,Parent Facility,Level IV,No,No,-115.498240,32.781380,District 56,District 40,District 51,06025011300,48,,14 - San Diego/Imperial,Imperial,General Acute Care Hospital,City or County,General Medical / Surgical,110,19,12,20,0,0,0,0,0,161,0,0,0,0,0,161,0,0,19,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,No,40260,6954,4392,7320,0,0,0,0,0,58926,0,0,0,0,0,58926,3802,867,68,394,,,,,,5131,,,,,,5131,0,0,816,488,,,,,,21274,1648,190,4546,,,,,,27658,,,,,,27658,0,0,1304,5.6,1.9,2.8,5.2,,,,,,5.4,,,,,,5.4,,,4.5,1.9,3.1,2.8,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0,Level IV,Basic,1089,2771,11532,9240,6448,31080,20,30139,0,Yes,4,4,0,1,32,12,8,5,0,1,9,22,98,,Basic,0,0,0,0,0,4049,35129,1034,3214,,,7,7,Yes,811,35,1,,,,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,81934,203851,0,0,,0,0,0,0,,79.2,63.4,,Respondent,Rural,El Centro/Heber/Holtville/Imperial/Seeley,No,,,1,150 - 199,City or County,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,35129,0,1089,2771,11532,9240,6448,0,4049,4049
