State Code,County Code,Site Number,Latitude,Longitude,Datum,Elevation,Land Use,Location Setting,Site Established Date,Site Closed Date,Met Site State Code,Met Site County Code,Met Site Site Number,Met Site Type,Met Site Distance,Met Site Direction,GMT Offset,Owning Agency,Local Site Name,Address,Zip Code,State Name,County Name,City Name,CBSA Name,Tribe Name,Extraction Date
6,1,5,37.7986,-122.2684,WGS84,10,COMMERCIAL,URBAN AND CENTER CITY,1/1/1980,,,,,,,,-8,Bay Area Air Quality Management District,Oakland - Alice,"822 ALICE ST., OAKLAND",94607,California,Alameda,Oakland,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,6,37.710229,-122.116899,WGS84,43,RESIDENTIAL,SUBURBAN,8/1/1990,,,,,,,,-8,Bay Area Air Quality Management District,San Leandro,"HOSPITAL-15400 FOOTHILL BLVD,SAN LEANDRO",94578,California,Alameda,Castro Valley,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,7,37.687526,-121.784217,WGS84,137,COMMERCIAL,URBAN AND CENTER CITY,12/1/1999,,,,,,,,-8,Bay Area Air Quality Management District,Livermore,793 Rincon Ave.,94551,California,Alameda,Livermore,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,8,37.817118,-122.280454,WGS84,14,RESIDENTIAL,URBAN AND CENTER CITY,9/14/2001,,,,,,,,-8,Bay Area Air Quality Management District,Oakland - Filbert St.,"2419 FILBERT ST, OAKLAND, CA",94607,California,Alameda,Oakland,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,9,37.743065,-122.169935,WGS84,11,RESIDENTIAL,URBAN AND CENTER CITY,11/1/2007,,,,,,,,-8,Bay Area Air Quality Management District,Oakland,9925 International Blvd,94603,California,Alameda,Oakland,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,11,37.814781,-122.282347,WGS84,0,RESIDENTIAL,URBAN AND CENTER CITY,2/12/2009,,,,,OTHER,1866,WNW,-8,Bay Area Air Quality Management District,Oakland West,1100 21st Street,94607,California,Alameda,Oakland,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,12,37.793624,-122.263376,WGS84,3.9,COMMERCIAL,URBAN AND CENTER CITY,2/1/2014,,,,,,,,-8,Bay Area Air Quality Management District,Laney College,Laney College Eighth St. parking lot Aisle J,94607,California,Alameda,Oakland,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,13,37.864767,-122.302741,NAD83,2.7,COMMERCIAL,URBAN AND CENTER CITY,7/1/2016,,,,,,,,-8,Bay Area Air Quality Management District,Berkeley Aquatic Park,1 Bolivar Dr,94710,California,Alameda,Not in a City,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,15,37.701222,-121.903019,NAD83,101,RESIDENTIAL,SUBURBAN,4/1/2018,,,,,,,,-8,Bay Area Air Quality Management District,Pleasanton - Owens Ct,Owens Ct.,94588,California,Alameda,Pleasanton,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,1001,37.535833,-121.961823,WGS84,17,RESIDENTIAL,SUBURBAN,8/1/1970,,,,,,,,-8,Bay Area Air Quality Management District,Fremont - Chapel Way,"40733 CHAPEL WAY., FREMONT",94538,California,Alameda,Fremont,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,2001,37.654456,-122.031547,WGS84,290,RESIDENTIAL,RURAL,1/1/1973,,,,,,,,-8,Bay Area Air Quality Management District,Hayward,3466 LA MESA DR.,94542,California,Alameda,Hayward,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,2003,37.816514,-122.23062,WGS84,45.7,RESIDENTIAL,SUBURBAN,4/1/1987,,,,,,,,-8,Bay Area Air Quality Management District,Piedmont,198 Oak Road,94611,California,Alameda,Not in a City,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,2004,37.877794,-122.30129,WGS84,6,COMMERCIAL,URBAN AND CENTER CITY,12/8/2007,,,,,,,,-8,Bay Area Air Quality Management District,Berkeley,1340 Sixth Street,94710,California,Alameda,Berkeley,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,5002,37.866593,-122.267747,WGS84,46,COMMERCIAL,SUBURBAN,10/1/1983,,,,,,,,-8,California Air Resources Board,ROOF OF THE UC BERKELEY SPACE SCIENCE BUILDING,"UC BERKELEY, SPACE SCIENCE BUILDING",,California,Alameda,Berkeley,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,6001,37.72081,-122.09914,WGS84,173,RESIDENTIAL,SUBURBAN,8/31/1989,,,,,,,,-8,California Air Resources Board,Chabot,17390 Lake Chabot Rd.,94546,California,Alameda,Castro Valley,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,6002,37.59369,-121.87622,WGS84,143,RESIDENTIAL,SUBURBAN,9/12/1989,,,,,,,,-8,California Air Resources Board,Sunol,505 Paloma,94586,California,Alameda,Sunol,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,6003,37.69875,-121.91331,WGS84,102,RESIDENTIAL,SUBURBAN,5/20/1991,,,,,,,,-8,California Air Resources Board,Pleasanton,7399 Johnson Drive,94588,California,Alameda,Pleasanton,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,1,6004,37.689615,-121.631916,WGS84,526,RESIDENTIAL,RURAL,12/31/1999,,,,,,,,-8,California Air Resources Board,Patterson Pass,13224 Patterson Pass Rd (Flynn Rd I-580),94550,California,Alameda,Not in a City,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,3,1001,38.796194,-119.751861,WGS84,1646,RESIDENTIAL,RURAL,3/13/2010,,,,,,,,-8,Washoe Tribe of Nevada and California,,well pump house on Washoe blvd,96120,California,Alpine,Not in a City,,Washoe Tribe of Nevada and California,5/18/2021
6,5,2,38.342606,-120.764426,NAD83,377,COMMERCIAL,SUBURBAN,5/1/1992,,,,,ON-SITE MET EQUIP,,,-8,California Air Resources Board,Jackson-Clinton Road," 201 CLINTON ROAD, JACKSON, CA 95642",95642,California,Amador,Jackson,,,5/18/2021
6,5,1033,38.690662,-120.072754,NAD83,2366.162,FOREST,RURAL,1/1/2017,,,,,,,,-8,Great Basin Unified APCD,Kirkwood,"Loop Road, Kirkwood, CA",95666,California,Amador,Not in a City,,,5/18/2021
6,7,4,39.316556,-121.667749,WGS84,0,AGRICULTURAL,RURAL,7/1/1984,,,,,,,,-8,California Air Resources Board,GRIDLEY - 608 COWEE AVENUE,608 COWEE AVENUE,,California,Butte,Gridley,"Chico, CA",,5/18/2021
6,7,6,39.776551,-121.607473,WGS84,0,RESIDENTIAL,RURAL,3/12/1997,,,,,,,,-8,California Air Resources Board,PARADISE ROVER STUDY,"8186 SKYWAY BL, PARADISE",,California,Butte,Paradise,"Chico, CA",,5/18/2021
6,7,7,39.708454,-121.617309,NAD83,0,COMMERCIAL,RURAL,5/1/2000,,,,,,,,-8,California Air Resources Board,Paradise - Airport,4405 AIRPORT RD-PARADISE CA,95969,California,Butte,Not in a City,"Chico, CA",,5/18/2021
6,7,8,39.76168,-121.84047,NAD83,1,COMMERCIAL,SUBURBAN,4/2/2012,,,,,,,,-8,California Air Resources Board,Chico-East Avenue,"984 East Avenue, Chico",95973,California,Butte,Chico,"Chico, CA",,5/18/2021
6,7,2002,39.77919,-121.59135,NAD83,534,RESIDENTIAL,URBAN AND CENTER CITY,9/9/2010,,,,,,,,-8,California Air Resources Board,Paradise - Theater,"6701 CLARK ROAD, PARADISE",95969,California,Butte,Paradise,"Chico, CA",,5/18/2021
6,7,4001,39.327563,-121.668811,WGS84,0,AGRICULTURAL,RURAL,7/1/1984,,,,,,,,-8,California Air Resources Board,"TRAFFIC, RURAL PAVED ROAD","608 COWEE AVE, GRIDLEY",95948,California,Butte,Not in a City,"Chico, CA",,5/18/2021
6,9,1,38.20185,-120.680277,NAD83,0,AGRICULTURAL,RURAL,4/1/1994,,,,,,10,,-8,California Air Resources Board,San Andreas-Gold Strike Road,"501 GOLD STRIKE ROAD, SAN ANDREAS",95249,California,Calaveras,San Andreas,,,5/18/2021
6,11,7,39.021221,-122.281803,WGS84,696,FOREST,RURAL,2/1/2001,,,,,,,,-8,"Cortina Indian Rancheria of Wintun Indians, CA",Cortina Indian Rancheria,"CORTINA INDIAN RANCHERIA, SPRING VALLEY RD, WILLIAMS",95987,California,Colusa,Cortina Indian Rancheria,,"Cortina Indian Rancheria of Wintun Indians, CA",5/18/2021
6,11,1002,39.18919,-121.99887,NAD83,17,COMMERCIAL,RURAL,1/1/1980,,,,,,,,-8,California Air Resources Board,Colusa-Sunrise Blvd,"100 SUNRISE BLVD., COLUSA",95932,California,Colusa,Colusa,,,5/18/2021
6,13,2,37.936013,-122.026154,WGS84,26,RESIDENTIAL,SUBURBAN,1/1/1980,,,,,,,,-8,Bay Area Air Quality Management District,Concord,2956-A TREAT BOULEVARD,94518,California,Contra Costa,Concord,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,5,37.926162,-122.385561,WGS84,2,COMMERCIAL,SUBURBAN,1/1/1973,,,,,,,,-8,Bay Area Air Quality Management District,Pt. Richmond,140 WEST RICHMOND AVENUE,94801,California,Contra Costa,Richmond,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,6,37.948172,-122.364852,WGS84,6,INDUSTRIAL,URBAN AND CENTER CITY,1/1/1980,,,,,,,,-8,Bay Area Air Quality Management District,Richmond - 7th St.,"1065 7TH ST., RICHMOND",94801,California,Contra Costa,Richmond,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,7,38.034331,-122.270336,WGS84,12,RESIDENTIAL,URBAN AND CENTER CITY,4/1/2002,,,,,,,,-8,Bay Area Air Quality Management District,Rodeo,"326 THIRD STREET, Rodeo",94572,California,Contra Costa,Rodeo,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,8,37.936,-122.0262,WGS84,27,COMMERCIAL,SUBURBAN,8/29/2005,,,,,,,,-8,Bay Area Air Quality Management District,,"2956-A TREAT BLVD, CONCORD, CA",,California,Contra Costa,Concord,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,1001,38.05492,-122.233229,WGS84,76,INDUSTRIAL,SUBURBAN,1/1/1979,,,,,,,,-8,Bay Area Air Quality Management District,Crockett - Kendall Ave,"KENDALL AVE,Crockett",94525,California,Contra Costa,Crockett,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,1002,38.006311,-121.641918,WGS84,-2,AGRICULTURAL,RURAL,1/1/1980,,,,,,,,-8,Bay Area Air Quality Management District,Bethel Island,5551 BETHEL ISLAND RD,94561,California,Contra Costa,Bethel Island,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,1003,37.9642,-122.3403,WGS84,15,COMMERCIAL,URBAN AND CENTER CITY,10/30/1996,,,,,,,,-8,Bay Area Air Quality Management District,San Pablo - El Portal Center,"UNIT 759 EL PORTAL SHOPPING CENTER, San Pablo",94806,California,Contra Costa,San Pablo,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,1004,37.9604,-122.356811,WGS84,20,COMMERCIAL,URBAN AND CENTER CITY,9/5/2002,,,,,,,,-8,Bay Area Air Quality Management District,San Pablo,"1865 D RUMRILL BLVD, San Pablo",94806,California,Contra Costa,San Pablo,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,2001,38.012816,-122.134467,WGS84,8,RESIDENTIAL,URBAN AND CENTER CITY,1/1/1973,,,,,,,,-8,Bay Area Air Quality Management District,Martinez - Jones St.,"521 JONES ST, Martinez",94553,California,Contra Costa,Martinez,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,2003,38.0096,-121.8211,WGS84,2.1,RESIDENTIAL,SUBURBAN,7/12/1989,,,,,,,,-8,Bay Area Air Quality Management District,Antioch,"1201 W. 10th Street, Antioch",94509,California,Contra Costa,Not in a City,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,2004,38.0066,-122.0908,WGS84,4.3,COMMERCIAL,URBAN AND CENTER CITY,7/12/1989,,,,,,,,-8,Bay Area Air Quality Management District,Martinez - Pacheco Blvd.,"4333 Pacheco Blvd, Martinez, CA",94553,California,Contra Costa,Martinez,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,2005,37.90872,-122.071,WGS84,59.8,COMMERCIAL,URBAN AND CENTER CITY,7/12/1989,,,,,,,,-8,Bay Area Air Quality Management District,Walnut Creek,"1832 Parkside Dr, Walnut Creek, CA",94597,California,Contra Costa,Walnut Creek,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,2006,38.0106,-122.0291,WGS84,18,COMMERCIAL,URBAN AND CENTER CITY,5/18/2000,,,,,,,,-8,Bay Area Air Quality Management District,Concord - Arnold Industrial Way,2477 Arnold Industrial Way,94520,California,Contra Costa,Concord,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,2007,37.743649,-121.934188,WGS84,119,RESIDENTIAL,SUBURBAN,1/1/2012,,,,,,,,-8,Bay Area Air Quality Management District,San Ramon,9885 Alcosta BLVD,94583,California,Contra Costa,San Ramon,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,3001,38.029258,-121.896866,WGS84,2,RESIDENTIAL,URBAN AND CENTER CITY,1/1/1968,,,,,,,,-8,Bay Area Air Quality Management District,Pittsburg - W 10th St.,"583 W. 10TH ST., PITTSBURG",94565,California,Contra Costa,Pittsburg,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,6001,37.9395,-122.02964,WGS84,24,RESIDENTIAL,URBAN AND CENTER CITY,9/20/1990,,,,,,,,-8,California Air Resources Board,Concord,2945 Treat Blvd.,94518,California,Contra Costa,Concord,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,6002,37.94311,-121.89117,WGS84,577,RESIDENTIAL,SUBURBAN,9/6/1989,,,,,,,,-8,California Air Resources Board,Kregor Peak,NE of Mt. Diablo off Nortonvil,94513,California,Contra Costa,Not in a City,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,6003,37.96186,-122.42333,WGS84,70,RESIDENTIAL,SUBURBAN,9/1/1989,,,,,,,,-8,California Air Resources Board,Pt. San Pablo,1900 Western Dr.,94801,California,Contra Costa,Richmond,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,6004,37.91478,-122.33794,WGS84,1,RESIDENTIAL,URBAN AND CENTER CITY,7/1/1999,,,,,,,,-8,California Air Resources Board,UC Richmond,1301 S. 46th Street,94804,California,Contra Costa,Richmond,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,13,6005,37.7436,-121.9341,WGS84,119,RESIDENTIAL,URBAN AND CENTER CITY,12/14/2011,,,,,,,,-8,California Air Resources Board,San Ramon,"9867 Del Mar Drive, San Ramon, CA",94583,California,Contra Costa,San Ramon,"San Francisco-Oakland-Hayward, CA",,5/18/2021
6,15,2,41.560952,-124.083964,WGS84,235,FOREST,RURAL,11/1/1987,,,,,ON-SITE MET EQUIP,,,-8,National Park Service,Redwood NP,"N OF KLAMATH RIVER, REDWOOD NP",,California,Del Norte,Redwood National Park,"Crescent City, CA",,5/18/2021
6,15,3,41.845113,-123.979242,WGS84,119,COMMERCIAL,RURAL,6/1/1988,,,,,ON-SITE MET EQUIP,,,-8,California Air Resources Board,Gasquet,"AIRPORT-HWY 199, GASQUET",,California,Del Norte,Gasquet,"Crescent City, CA",,5/18/2021
6,15,5,41.833168,-123.967853,WGS84,122,FOREST,RURAL,3/1/1983,,,,,,,,-8,California Air Resources Board,"OPEN AREA NEXT TO FOREST, AT GASQUEST RANGER DISTRICT OFFICE","10600 US HIGHWAY 199, GASQUET, CA",,California,Del Norte,Gasquet,"Crescent City, CA",,5/18/2021
6,15,7,41.75613,-124.20347,NAD83,13,RESIDENTIAL,URBAN AND CENTER CITY,10/1/2016,,,,,,,,-8,North Coast Unified Air Quality Management District,Crescent City-Crescent Elk School,"994 G Street, Crescent City, CA 95531",95531,California,Del Norte,Crescent City,"Crescent City, CA",,5/18/2021
6,15,2003,41.513803,-123.996283,WGS84,13,RESIDENTIAL,RURAL,5/3/2006,,,,,,,,-8,"Yurok Tribe of the Yurok Reservation, CA",Klamath Glen E-BAM,Corner of Terwer rd. and Maple road,95548,California,Del Norte,Klamath,"Crescent City, CA","Yurok Tribe of the Yurok Reservation, CA",5/18/2021
6,17,10,38.725282,-120.821916,WGS84,585,RESIDENTIAL,SUBURBAN,2/1/1992,,,,,ON-SITE MET EQUIP,,,-8,California Air Resources Board,Placerville-Gold Nugget Way," 3111 GOLD NUGGET WAY, PLACERVILLE, CA",95667,California,El Dorado,Placerville,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,17,11,38.944979,-119.970609,WGS84,1905,COMMERCIAL,URBAN AND CENTER CITY,12/1/1992,,,,,,,,-8,California Air Resources Board,South Lake Tahoe-Sandy Way," 3337 Sandy Way, South Lake Tahoe, CA",96150,California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,17,12,38.81161,-120.033084,WGS84,2250,FOREST,RURAL,1/1/2000,,,,,,10,,-8,California Air Resources Board,Echo Summit,21200 HWY 50 -LITTLE NORWAY/ECHO SUMMIT,95721,California,El Dorado,Not in a City,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,17,20,38.890941,-121.003373,WGS84,0,AGRICULTURAL,RURAL,6/1/1996,,,,,,10,,-8,California Air Resources Board,Cool,"1400 AMERICAN RIVER TRAIL, COOL",95614,California,El Dorado,Not in a City,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,17,2002,38.673793,-120.942162,WGS84,462,RESIDENTIAL,RURAL,7/1/1989,,,,,,,,-8,El Dorado County APCD,Shingle Springs-Ponderosa HS,"PONDEROSA HI SCH, SHINGLE SPRINGS",,California,El Dorado,Shingle Springs,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,17,9000,38.976,-120.103506,WGS84,2131,FOREST,RURAL,11/17/1990,,,,,,,,-8,National Park Service,Bliss SP,Bliss SP (TRPA);,96150,California,El Dorado,Not in a City,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,17,9001,38.9248,-119.97,WGS84,1935,FOREST,RURAL,2/24/2014,,,,,,,,-8,National Park Service,Lake Tahoe Community College,"1275 Meadow Crest Dr, South Lake Tahoe, CA 96150",96150,California,El Dorado,South Lake Tahoe,"Sacramento--Roseville--Arden-Arcade, CA",,5/18/2021
6,19,6,36.837448,-119.851261,WGS84,98,,,1/1/1985,,,,,,,,-8,Fresno County APCD,Fresno-Herndon,"4232 HERNDON SKYPA., FRESNO",,California,Fresno,Fresno,"Fresno, CA",,5/18/2021
6,19,7,36.705474,-119.741332,NAD83,89,COMMERCIAL,SUBURBAN,7/1/1984,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Fresno-Drummond,"4706 E. DRUMMOND ST., FRESNO",93725,California,Fresno,Not in a City,"Fresno, CA",,5/18/2021
6,19,8,36.781333,-119.77319,WGS84,96,RESIDENTIAL,SUBURBAN,1/1/1990,,,,,ON-SITE MET EQUIP,,,-8,California Air Resources Board,"3425 N FIRST ST, FRESNO","3425 N FIRST ST, FRESNO",93726,California,Fresno,Fresno,"Fresno, CA",,5/18/2021
6,19,11,36.78538,-119.77321,NAD83,96,COMMERCIAL,URBAN AND CENTER CITY,12/23/2011,,,,,ON-SITE MET EQUIP,,,-8,California Air Resources Board,Fresno - Garland,"3727 N FIRST ST, FRESNO",93726,California,Fresno,Fresno,"Fresno, CA",,5/18/2021
6,19,242,36.841592,-119.874739,NAD83,65,RESIDENTIAL,SUBURBAN,1/1/1987,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Fresno-Sky Park,"SIERRA SKYPARK#2-BLYTHE & CHNNLT, FRESNO",93722,California,Fresno,Fresno,"Fresno, CA",,5/18/2021
6,19,500,36.985119,-119.658339,WGS84,207,AGRICULTURAL,RURAL,9/18/2015,,,,,,,,-8,Table Mountain Rancheria,Table Mountain Air Monitoring Site,Milerton Road and Winchell Cove Road,93626,California,Fresno,Not in a City,"Fresno, CA",Table Mountain Rancheria,5/18/2021
6,19,2008,36.198672,-120.101096,WGS84,113.08,RESIDENTIAL,RURAL,9/1/2009,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Huron,"16875 4th Street Huron, CA 93234",93234,California,Fresno,Huron,"Fresno, CA",,5/18/2021
6,19,2009,36.634225,-120.382331,WGS84,58.83,AGRICULTURAL,RURAL,9/1/2009,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Tranquillity,32650 West Adams Avenue Tranquillity CA 93668,93668,California,Fresno,Not in a City,"Fresno, CA",,5/18/2021
6,19,2016,36.710833,-119.7775,WGS84,87,INDUSTRIAL,URBAN AND CENTER CITY,1/1/2016,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Fresno-Foundry,2482 Foundry Park Ave,93706,California,Fresno,Fresno,"Fresno, CA",,5/18/2021
6,19,4001,36.597442,-119.503659,NAD83,78,,,6/1/1983,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Parlier,"9240 S. RIVERBEND, PARLIER 93648",93648,California,Fresno,Parlier,"Fresno, CA",,5/18/2021
6,19,5001,36.819449,-119.716433,NAD83,86,RESIDENTIAL,URBAN AND CENTER CITY,9/1/1990,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Clovis-Villa,"908 N VILLA AVE, CLOVIS",93612,California,Fresno,Clovis,"Fresno, CA",,5/18/2021
6,19,5025,36.72639,-119.733,WGS84,100,RESIDENTIAL,URBAN AND CENTER CITY,12/31/1999,,,,,,,,-8,San Joaquin Valley Unified Air Pollution Control District,Fresno-Pacific,"1716 WINERY, FRESNO CA 93726",93702,California,Fresno,Fresno,"Fresno, CA",,5/18/2021
6,19,9000,37.22064,-119.155557,WGS84,2598,FOREST,RURAL,1/1/2000,,,,,,,,-8,National Park Service,Kaiser Wilderness,Kaiser,93664,California,Fresno,Not in a City,"Fresno, CA",,5/18/2021
6,21,3,39.53387,-122.190834,NAD83,1,AGRICULTURAL,SUBURBAN,9/13/2006,,,,,,,,-8,California Air Resources Board,Willows-Colusa Street,"720 N Colusa Street, Willows",95988,California,Glenn,Not in a City,,,5/18/2021
6,23,5,40.791516,-124.17784,WGS84,30,INDUSTRIAL,URBAN AND CENTER CITY,1/1/1988,,,,,,,,-8,Humboldt County APCD,Eureka-Union St.,"1656 UNION ST., EUREKA, CA. 95501",,California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",,5/18/2021
6,23,6,41.047117,-123.675233,WGS84,1,FOREST,SUBURBAN,1/1/1998,,,,,,,,-8,"Hoopa Valley Tribe, CA",Hoopa Valley Reservation,"5 Loop Rd Hoopa, CA 95546",95546,California,Humboldt,Not in a City,"Eureka-Arcata-Fortuna, CA","Hoopa Valley Tribe, CA",5/18/2021
6,23,10,40.884573,-123.99256,WGS84,0,COMMERCIAL,RURAL,8/5/1996,,,,,,10,,-8,California Air Resources Board,Blue Lake,"111 Greenwood Ave, Blue Lake",,California,Humboldt,Blue Lake,"Eureka-Arcata-Fortuna, CA",,5/18/2021
6,23,1003,41.050125,-124.138958,WGS84,108,RESIDENTIAL,RURAL,10/1/1988,,,,,,,,-8,California Air Resources Board,Trinidad,"570 EWING, TRINIDAD, CA.",,California,Humboldt,Trinidad,"Eureka-Arcata-Fortuna, CA",,5/18/2021
6,23,1004,40.77678,-124.17949,NAD83,21,RESIDENTIAL,SUBURBAN,12/15/2006,,,,,,,,-8,California Air Resources Board,Jacobs,717 SOUTH AVENUE,95503,California,Humboldt,Eureka,"Eureka-Arcata-Fortuna, CA",,5/18/2021
6,23,2001,41.289,-123.857,WGS84,150,FOREST,RURAL,11/1/2001,,,,,,,,-8,"Yurok Tribe of the Yurok Reservation, CA",,MOUNTAIN ROAD OFF HIGHWAY 169 22,,California,Humboldt,Not in a city,"Eureka-Arcata-Fortuna, CA","Yurok Tribe of the Yurok Reservation, CA",5/18/2021
6,23,2002,41.191944,-123.690278,WGS84,100,RESIDENTIAL,RURAL,7/1/2005,,,,,,,,-8,"Yurok Tribe of the Yurok Reservation, CA",Weitchpec E-BAM,END OF WEITCHPEC SCHOOL ROAD,95546,California,Humboldt,Not in a City,"Eureka-Arcata-Fortuna, CA","Yurok Tribe of the Yurok Reservation, CA",5/18/2021
6,23,7001,40.883641,-123.99843,WGS84,6.5,RESIDENTIAL,RURAL,5/1/1998,,,,,,,,-8,"Blue Lake Rancheria, CA",Blue Lake Rancheria,428 CHARTIN ROAD,95521,California,Humboldt,Not in a City,"Eureka-Arcata-Fortuna, CA","Blue Lake Rancheria, CA",5/18/2021
6,25,3,32.978379,-115.534156,WGS84,0,COMMERCIAL,URBAN AND CENTER CITY,1/1/1982,,,,,,,,-8,Imperial County APCD,Brawley-401 Main St.,"401 MAIN ST., BRAWLEY",,California,Imperial,Brawley,"El Centro, CA",,5/18/2021
6,25,4,32.673948,-115.503884,WGS84,0,RESIDENTIAL,SUBURBAN,1/1/1991,,,,,,,,-8,Imperial County APCD,Calexico-Grant Street,"900 GRANT STREET, CALEXICO, CA",,California,Imperial,Calexico,"El Centro, CA",,5/18/2021
6,25,5,32.67618,-115.48307,NAD83,1,RESIDENTIAL,SUBURBAN,3/1/1994,,,,,,,,-8,California Air Resources Board,Calexico-Ethel Street,"1029 ETHEL ST, CALEXICO HIGH SCHOOL",92231,California,Imperial,Calexico,"El Centro, CA",,5/18/2021
6,25,7,32.97833,-115.53917,WGS84,0,COMMERCIAL,URBAN AND CENTER CITY,12/15/2003,,,,,,,,-8,Imperial County APCD,Brawley-220 Main Street,"220 MAIN ST., STE 204, BRAWLEY",92227,California,Imperial,Brawley,"El Centro, CA",,5/18/2021
6,25,1003,32.79222,-115.56306,WGS84,0,COMMERCIAL,URBAN AND CENTER CITY,1/1/1980,,,,,,,,-8,Imperial County APCD,El Centro-9th Street,"150 9TH ST., EL CENTRO",92243,California,Imperial,El Centro,"El Centro, CA",,5/18/2021
6,25,4003,33.0325,-115.62361,WGS84,0,AGRICULTURAL,RURAL,4/1/1993,,,,,,10,,-8,Imperial County APCD,Westmorland,"202 W FIRST STREET, WESTMORLAND",92281,California,Imperial,Westmorland,"El Centro, CA",,5/18/2021
6,25,4004,33.213611,-115.54528,WGS84,0,DESERT,RURAL,6/1/1996,,,,,,,,-8,Imperial County APCD,Niland-English Road,"7711 ENGLISH ROAD, NILAND",92233,California,Imperial,Not in a City,"El Centro, CA",,5/18/2021
6,27,2,37.360684,-118.330783,WGS84,1257,AGRICULTURAL,RURAL,1/1/1980,,,,,,,,-8,Great Basin Unified APCD,White Mountain Research Center - Owens Valley Lab,"WMRC/NCORE, 3000 E. LINE ST., BISHOP, CA. 93514",93514,California,Inyo,Not in a City,"Bishop, CA",,5/18/2021
6,27,3,36.267441,-117.598124,WGS84,1410,,RURAL,2/1/1985,,,,,,,,-8,Great Basin Unified APCD,Darwin-4th Avenue,"4TH AVE., DARWIN",,California,Inyo,Darwin,"Bishop, CA",,5/18/2021
6,27,4,36.609003,-118.057809,WGS84,1128,RESIDENTIAL,SUBURBAN,1/1/1980,,,,,,,,-8,Great Basin Unified APCD,Lone Pine PM,"Lone Pine (PM @ Hospital), 501 E. LOCUST ST., LONE PINE",93545,California,Inyo,Lone Pine,"Bishop, CA",,5/18/2021
6,27,5,36.8166,-118.211207,WGS84,1196,DESERT,RURAL,1/1/1982,,,,,,,,-8,Great Basin Unified APCD,Independnece-DWP#77,"DWP#77-1 MI NNE OFF HWY 395,INDEPENDENCE",,California,Inyo,Independence,"Bishop, CA",,5/18/2021
